,Suburb,Suburb Latitude,Suburb Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
259,Bankstown,-33.91718970000001,151.0335881,Titanic Cafe,-33.91965973629253,151.0367368110875,Middle Eastern Restaurant
260,Bankstown,-33.91718970000001,151.0335881,Hanamaruya,-33.9197828891007,151.03159701696345,Japanese Restaurant
261,Bankstown,-33.91718970000001,151.0335881,Nando's,-33.91656567714497,151.0354914778503,Portuguese Restaurant
262,Bankstown,-33.91718970000001,151.0335881,Glacage,-33.912705,151.035344,Café
263,Bankstown,-33.91718970000001,151.0335881,SUPA IGA Bankstown,-33.916684852508894,151.03734526109082,Grocery Store
264,Bankstown,-33.91718970000001,151.0335881,Hoyts,-33.91556637305584,151.0363868141306,Multiplex
265,Bankstown,-33.91718970000001,151.0335881,Pizzeria Bellucci,-33.92033206759132,151.03394044382162,Pizza Place
266,Bankstown,-33.91718970000001,151.0335881,Sweet City,-33.91790951500413,151.0390841960907,Café
267,Bankstown,-33.91718970000001,151.0335881,PappaRich Bankstown,-33.91308595046721,151.03403944534787,Malay Restaurant
268,Bankstown,-33.91718970000001,151.0335881,Pho Thang Long,-33.91987943183277,151.0315421123531,Vietnamese Restaurant
269,Bankstown,-33.91718970000001,151.0335881,Bankstown RSL,-33.91606020286106,151.03274945576126,Sports Bar
270,Bankstown,-33.91718970000001,151.0335881,Phở Gia Hội,-33.919664390904956,151.03164638436468,Vietnamese Restaurant
271,Bankstown,-33.91718970000001,151.0335881,Subway,-33.91722396624409,151.03448152542114,Sandwich Place
272,Bankstown,-33.91718970000001,151.0335881,Kmart,-33.91568928483458,151.0382996370604,Department Store
273,Bankstown,-33.91718970000001,151.0335881,Pho Pasteur,-33.919793572752326,151.03162743437554,Vietnamese Restaurant
274,Bankstown,-33.91718970000001,151.0335881,Great Century Restaurant,-33.919349275816494,151.03295554184083,Chinese Restaurant
275,Bankstown,-33.91718970000001,151.0335881,Chin-Chilla Coffee House,-33.915873107131745,151.03364354559102,Café
276,Bankstown,-33.91718970000001,151.0335881,JB Hi-Fi,-33.91557078686162,151.03940794841924,Electronics Store
277,Bankstown,-33.91718970000001,151.0335881,7-Eleven,-33.91724533408091,151.03418111801147,Convenience Store
278,Bankstown,-33.91718970000001,151.0335881,Big W,-33.91608882146845,151.04014656056037,Department Store
279,Bankstown,-33.91718970000001,151.0335881,Volcano's Steakhouse,-33.918417799298524,151.037140133257,Steakhouse
280,Bankstown,-33.91718970000001,151.0335881,Window's Coffee,-33.92061261268454,151.0313016890457,Café
281,Bankstown,-33.91718970000001,151.0335881,7-Eleven,-33.92093762967763,151.03915634596322,Convenience Store
282,Bankstown,-33.91718970000001,151.0335881,Jasmin 1,-33.917843177074495,151.03918190628528,Lebanese Restaurant
283,Bankstown,-33.91718970000001,151.0335881,Dougie's Grill,-33.919399864118546,151.03501663556256,Burger Joint
284,Bankstown,-33.91718970000001,151.0335881,Đông Ba,-33.91948002235316,151.0316208949707,Vietnamese Restaurant
285,Bankstown,-33.91718970000001,151.0335881,Chokolatta,-33.91794349872393,151.03751617464744,Café
286,Bankstown,-33.91718970000001,151.0335881,Liberty Palace,-33.92056629475953,151.0312481776188,Vietnamese Restaurant
287,Bankstown,-33.91718970000001,151.0335881,Woolworths,-33.915445315138356,151.04026300651265,Supermarket
288,Bankstown,-33.91718970000001,151.0335881,KFC,-33.916288884620506,151.0388997872788,Fast Food Restaurant
289,Bankstown,-33.91718970000001,151.0335881,BP,-33.90895077,151.02914488,Gas Station
290,Bankstown,-33.91718970000001,151.0335881,The Coffee Club,-33.91658987004562,151.0378855370168,Coffee Shop
291,Bankstown,-33.91718970000001,151.0335881,McDonald's,-33.91407594488953,151.03863611454645,Fast Food Restaurant
292,Bankstown Aerodrome,-33.9235,150.9901,Bankstown Airport (BWU),-33.917884760919385,150.99124554723014,Airport
293,Bankstown Aerodrome,-33.9235,150.9901,Condell Park Indoor Firearms Range,-33.92279,150.99732,Miscellaneous Shop
294,Bankstown Aerodrome,-33.9235,150.9901,Basair Australia,-33.917457197221744,150.98982461646054,Airport
295,Bankstown Aerodrome,-33.9235,150.9901,Budget Car & Truck Rental Revesby,-33.93018,150.99109,Rental Car Location
296,Barangaroo,-33.861408399999995,151.20168769999998,Sea Princess,-33.86040216803079,151.2010835877591,Boat or Ferry
297,Barden Ridge,-34.0311727,151.0105268,Cosmic Innovations,-34.0314296161469,151.01059913635254,Astrologer
298,Barden Ridge,-34.0311727,151.0105268,La cuisson rêves,-34.03259452216871,151.00692212662204,Italian Restaurant
299,Barden Ridge,-34.0311727,151.0105268,Foveaux Place,-34.032733465659504,151.00690507363797,Park
300,Bardia,-33.976394799999994,150.8604327,Metricon Homes - Edmondson Park,-33.97908809119655,150.85443019866943,Construction & Landscaping
301,Bardia,-33.976394799999994,150.8604327,Saywell Park,-33.97984032567262,150.86612923252244,Park
302,Bardwell Valley,-33.937452,151.1304335,Sam's Corner Shop,-33.940132,151.131108,Grocery Store
303,Bass Hill,-33.8986251,150.99744840000002,Oporto,-33.899036,150.994222,Fast Food Restaurant
304,Bass Hill,-33.8986251,150.99744840000002,Kmart,-33.899951,150.993249,Department Store
305,Bass Hill,-33.8986251,150.99744840000002,Anytime Fitness,-33.89987,150.99315,Gym
306,Bass Hill,-33.8986251,150.99744840000002,Hungry Jack's,-33.8988002428199,150.99560220284644,Fast Food Restaurant
307,Bass Hill,-33.8986251,150.99744840000002,Domino's Pizza,-33.900825,150.998919,Pizza Place
308,Bass Hill,-33.8986251,150.99744840000002,Woolworths,-33.899051237573254,150.99410761671575,Grocery Store
309,Bass Hill,-33.8986251,150.99744840000002,Red Rooster,-33.90184,150.99995,Fast Food Restaurant
310,Bass Hill,-33.8986251,150.99744840000002,Subway,-33.89617,150.9913,Sandwich Place
311,Bass Hill,-33.8986251,150.99744840000002,Target,-33.89919246921727,150.99365739041775,Big Box Store
312,Bass Hill,-33.8986251,150.99744840000002,Twin Willows,-33.89945463635557,150.99528674612085,Pub
313,Bass Hill,-33.8986251,150.99744840000002,Bass Hill Plaza,-33.900346635015346,150.99301320343852,Shopping Mall
314,Bass Hill,-33.8986251,150.99744840000002,The Bakery's King Patisserie,-33.90123949996052,150.99918540001065,Café
315,Bass Hill,-33.8986251,150.99744840000002,Rydges Hotel,-33.90055916956965,150.99873090252188,Hotel
316,Bass Hill,-33.8986251,150.99744840000002,Wendy's,-33.89987,150.99315,Ice Cream Shop
317,Bass Hill,-33.8986251,150.99744840000002,Move Fitness Centre,-33.900909017133344,151.00254433919173,Gym
318,Bass Hill,-33.8986251,150.99744840000002,Exceptional Tiling,-33.9024525,151.00222410000003,Construction & Landscaping
319,Bass Hill,-33.8986251,150.99744840000002,Chester Square Shopping Centre,-33.892864645058026,150.99723583424708,Shopping Mall
320,Bass Hill,-33.8986251,150.99744840000002,Adam's Kebabs,-33.90378093151548,151.0022667320612,Middle Eastern Restaurant
321,Bass Hill,-33.8986251,150.99744840000002,Best Lebanese Bakery,-33.89587,151.00467,Bakery
322,Bass Hill,-33.8986251,150.99744840000002,Flower Power,-33.89604658279187,150.990006494866,Flower Shop
323,Baulkham Hills,-33.761119799999996,150.99140409999998,Arthur Street Cafe,-33.76469584866873,150.990315619066,Café
324,Baulkham Hills,-33.761119799999996,150.99140409999998,Little Rock Cafe,-33.75918231058678,150.9926629136958,Café
325,Baulkham Hills,-33.761119799999996,150.99140409999998,Anytime Fitness,-33.758772151245864,150.99328043911692,Gym
326,Baulkham Hills,-33.761119799999996,150.99140409999998,Domino's Pizza,-33.76252,150.99233,Pizza Place
327,Baulkham Hills,-33.761119799999996,150.99140409999998,KFC,-33.760539481548875,150.99178251292935,Fast Food Restaurant
328,Baulkham Hills,-33.761119799999996,150.99140409999998,Chemist Outlet,-33.76329779215116,150.9947717690612,Pharmacy
329,Baulkham Hills,-33.761119799999996,150.99140409999998,Cafè Cherry Beans,-33.7590685702073,150.9911943934945,Café
330,Baulkham Hills,-33.761119799999996,150.99140409999998,Coles,-33.75927543633473,150.99167376395732,Supermarket
331,Baulkham Hills,-33.761119799999996,150.99140409999998,Stockland Baulkham Hills,-33.75913669240703,150.9923630152953,Shopping Mall
332,Baulkham Hills,-33.761119799999996,150.99140409999998,Millone's Ristorante & Bar,-33.757403419348925,150.99284588626074,Italian Restaurant
333,Baulkham Hills,-33.761119799999996,150.99140409999998,Hi Kebabs,-33.759178,150.991789,Halal Restaurant
334,Baulkham Hills,-33.761119799999996,150.99140409999998,Pizza Hut,-33.762826444837145,150.99330961704254,Pizza Place
335,Baulkham Hills,-33.761119799999996,150.99140409999998,IGA Mint Fresh,-33.764569,150.989912,Café
336,Baulkham Hills,-33.761119799999996,150.99140409999998,Chook-Aroma,-33.76478650172106,150.9904242476576,Burger Joint
337,Baulkham Hills,-33.761119799999996,150.99140409999998,The Cheesecake Shop,-33.76495,150.99017,Dessert Shop
338,Baulkham Hills,-33.761119799999996,150.99140409999998,Masonic Schools Oval,-33.764399039188774,150.98212908369734,Park
339,Bayview,-33.657684700000004,151.2866735,Ilya,-33.657258,151.290751,Gym / Fitness Center
340,Beacon Hill,-33.751787,151.26008280000002,McDonald's,-33.75420567339641,151.26072120142422,Fast Food Restaurant
341,Beacon Hill,-33.751787,151.26008280000002,RK Roofing Sydney,-33.75210469571224,151.2560749053955,Home Service
342,Beacon Hill,-33.751787,151.26008280000002,Governor Phillip Lookout,-33.75429932256337,151.2634565435433,Scenic Lookout
343,Beacon Hill,-33.751787,151.26008280000002,Custom Heat,-33.75428126574101,151.25479817390442,Business Service
344,Beacon Hill,-33.751787,151.26008280000002,One Moment Events + Styling,-33.7547626,151.25491609999995,Event Service
345,Beaconsfield,-33.9114691,151.200315,Draft Coffee Roasters,-33.91034,151.20202,Café
346,Beaconsfield,-33.9114691,151.200315,L'Americano,-33.91024132071688,151.1986529032559,Café
347,Beaconsfield,-33.9114691,151.200315,Adamo's Pasta,-33.913523764127554,151.2012660061374,Italian Restaurant
348,Beaconsfield,-33.9114691,151.200315,Little ME Coffee,-33.91283,151.20177,Coffee Shop
349,Beaconsfield,-33.9114691,151.200315,The Coffee Roaster,-33.90973397812957,151.20253308082667,Coffee Shop
350,Beaconsfield,-33.9114691,151.200315,Crust Gourmet Pizza Bar,-33.912509,151.201403,Pizza Place
351,Beaconsfield,-33.9114691,151.200315,Aquaristic Aquarium,-33.91022959876476,151.20239114702864,Pet Store
352,Beaconsfield,-33.9114691,151.200315,Black Gold Espresso,-33.90995915383207,151.2036316561708,Coffee Shop
353,Beaconsfield,-33.9114691,151.200315,Seasoning Thai,-33.91307497452878,151.2013514494228,Thai Restaurant
354,Beaconsfield,-33.9114691,151.200315,"NINOU - Boulangerie, Pâtisserie and Viennoiserie",-33.91063529435947,151.2043833732605,Bakery
355,Beaconsfield,-33.9114691,151.200315,Jaycar Electronics,-33.90933338,151.2023093,Electronics Store
356,Beaconsfield,-33.9114691,151.200315,IGA Rosebery,-33.914096845498,151.20122868928777,Grocery Store
357,Beaconsfield,-33.9114691,151.200315,Coco Republic,-33.91056,151.1988,Furniture / Home Store
358,Beaconsfield,-33.9114691,151.200315,Corningware Corelle Pyrex Factory Outlet,-33.91100540174215,151.19822083815515,Furniture / Home Store
359,Beaconsfield,-33.9114691,151.200315,Makara Turkish Kebab,-33.91283,151.20177,Kebab Restaurant
360,Beaconsfield,-33.9114691,151.200315,Barny's Fine Wines & Ales,-33.914172840087915,151.20118034163283,Liquor Store
361,Beaconsfield,-33.9114691,151.200315,Chefs Armory,-33.914507948143935,151.20092991996358,Miscellaneous Shop
362,Beaconsfield,-33.9114691,151.200315,Nutrition Station,-33.91462452262062,151.20090146298077,Salad Place
363,Beaumont Hills,-33.699722200000004,150.94055559999998,Carlo's SUPA IGA Plus Liquor Beaumont Hills,-33.698169629697325,150.94155489238983,Grocery Store
364,Beaumont Hills,-33.699722200000004,150.94055559999998,Kellyville Pets,-33.705160780246864,150.9348832748473,Pet Store
365,Beaumont Hills,-33.699722200000004,150.94055559999998,Bella Beaumont Pizzeria,-33.69845,150.94143,Pizza Place
366,Beaumont Hills,-33.699722200000004,150.94055559999998,Beaumont Hills Shopping Centre,-33.69821212764529,150.94167172664112,Shopping Mall
367,Beaumont Hills,-33.699722200000004,150.94055559999998,Turkey's Nest Reserve,-33.701546350033375,150.94327569007874,Park
368,Beecroft,-33.7497631,151.06574750000001,Chicken & Fishhead,-33.75009,151.06544,Café
369,Beecroft,-33.7497631,151.06574750000001,Woolworths,-33.749304638953355,151.06504160209775,Supermarket
370,Beecroft,-33.7497631,151.06574750000001,Cafe Longshot,-33.749202229603014,151.06572520250552,Café
371,Beecroft,-33.7497631,151.06574750000001,Yummy Kitchens,-33.75019,151.064923,Chinese Restaurant
372,Beecroft,-33.7497631,151.06574750000001,Beehive Cafe,-33.75026,151.06526,Café
373,Beecroft,-33.7497631,151.06574750000001,Sevardi Cucina Italiana,-33.74909,151.06543,Italian Restaurant
374,Beecroft,-33.7497631,151.06574750000001,Beecroft Gourmet Chicken & Salads,-33.74908,151.06534,Fast Food Restaurant
375,Beecroft,-33.7497631,151.06574750000001,Positano Cafe Pizzeria,-33.749424,151.0655,Pizza Place
376,Beecroft,-33.7497631,151.06574750000001,Cafe Bela,-33.749362259133854,151.06515199175556,Café
377,Beecroft,-33.7497631,151.06574750000001,Beecroft Place,-33.749209950377214,151.0648548603058,Shopping Mall
378,Beecroft,-33.7497631,151.06574750000001,Franklins,-33.74931245348241,151.06533395886305,Convenience Store
379,Beecroft,-33.7497631,151.06574750000001,Beecroft Village Green,-33.7527291271922,151.06608867645264,Park
380,Beecroft,-33.7497631,151.06574750000001,Vintage Cellars,-33.75295936358693,151.06516336469352,Liquor Store
381,Beecroft,-33.7497631,151.06574750000001,Booth Park,-33.75286626563266,151.0686776424149,Park
382,Belfield,-33.9045165,151.0860013,Mancini's Pizzeria,-33.903155880433744,151.08427615356777,Pizza Place
383,Belfield,-33.9045165,151.0860013,Belfield Charcoal BBQ House,-33.90176649398625,151.0837483406067,BBQ Joint
384,Belfield,-33.9045165,151.0860013,BP,-33.90266,151.08242,Gas Station
385,Belfield,-33.9045165,151.0860013,Allysons,-33.90331,151.08465,Middle Eastern Restaurant
386,Belfield,-33.9045165,151.0860013,Natures Best,-33.903037283217635,151.08440756781198,Farmers Market
387,Belfield,-33.9045165,151.0860013,Café Belfield*,-33.90325,151.08379,Café
388,Belfield,-33.9045165,151.0860013,Rudd Park,-33.9047940998485,151.09123706817627,Park
389,Bella Vista,-33.7416936,150.95471830000002,George's Gourmet Pizzeria,-33.745530048291975,150.95208406448364,Pizza Place
390,Bella Vista,-33.7416936,150.95471830000002,Subway,-33.74599583288657,150.95231680203628,Sandwich Place
391,Bella Vista,-33.7416936,150.95471830000002,Mcdonalds,-33.73856,150.94934,Fast Food Restaurant
392,Bella Vista,-33.7416936,150.95471830000002,Café McKels,-33.736707505210425,150.95438665798486,Café
393,Bella Vista,-33.7416936,150.95471830000002,CircaRetail Shopping Centre,-33.74602822263365,150.95233085630093,Shopping Mall
394,Bella Vista,-33.7416936,150.95471830000002,Bella Vista Farm,-33.73940943019537,150.9520497338637,Farm
395,Bella Vista,-33.7416936,150.95471830000002,Woolworths,-33.74622844501191,150.9524541718907,Supermarket
396,Bella Vista,-33.7416936,150.95471830000002,Hudsons Coffee,-33.745245,150.954477,Café
397,Bella Vista,-33.7416936,150.95471830000002,Golden Bowl B.B.Q. Chinese Restaurant,-33.745916,150.952475,Chinese Restaurant
398,Bella Vista,-33.7416936,150.95471830000002,Sushi Gon,-33.746017,150.952424,Sushi Restaurant
399,Bella Vista,-33.7416936,150.95471830000002,Piccolo Me,-33.73705193563488,150.95831175286895,Café
400,Bella Vista,-33.7416936,150.95471830000002,Verandah Cafe,-33.73686839103826,150.950740824783,Café
401,Bellevue Hill,-33.879712299999994,151.25619880000002,Movement 360,-33.88190852321993,151.25279188156128,Yoga Studio
402,Bellevue Hill,-33.879712299999994,151.25619880000002,Crave Pasta Deli,-33.882277,151.252117,Café
403,Bellevue Hill,-33.879712299999994,151.25619880000002,Corkscrew Cellars,-33.882254,151.252024,Liquor Store
404,Bellevue Hill,-33.879712299999994,151.25619880000002,Creme Brulee Cafe,-33.882278,151.251686,Café
405,Belmore,-33.919407299999996,151.0878936,Yiro Yiro,-33.91818,151.08841,Greek Restaurant
406,Belmore,-33.919407299999996,151.0878936,Belmore Awafy,-33.919268124099624,151.0893960093688,Lebanese Restaurant
407,Belmore,-33.919407299999996,151.0878936,C-Life Gym,-33.918337140063656,151.08733936823992,Gym / Fitness Center
408,Belmore,-33.919407299999996,151.0878936,Canterbury Leagues Club,-33.91839880132428,151.08725808207672,Sports Club
409,Belmore,-33.919407299999996,151.0878936,Hoa Hung Tofu,-33.91556215671193,151.08721705663527,Food & Drink Shop
410,Belmore,-33.919407299999996,151.0878936,Jobel's Cafe,-33.91872587449304,151.08898518480058,Café
411,Belmore,-33.919407299999996,151.0878936,Dynasty Chinese Restaurant,-33.91842752768493,151.08720829264465,Chinese Restaurant
412,Belmore,-33.919407299999996,151.0878936,Flame'n Good,-33.91876816023767,151.08913936766294,BBQ Joint
413,Belmore,-33.919407299999996,151.0878936,Casa Mia,-33.91872,151.08872,Café
414,Belmore,-33.919407299999996,151.0878936,Crust Gourmet Pizza Bar,-33.91903,151.0889,Pizza Place
415,Belmore,-33.919407299999996,151.0878936,Classic Kebabs,-33.91877,151.08875,Fast Food Restaurant
416,Belmore,-33.919407299999996,151.0878936,Luu Tuong Ky2 Bread & Cake,-33.91834,151.08924,Bakery
417,Belrose,-33.730009,151.2191438,Belrose IGA Plus Liquor,-33.72840753641866,151.2171316720509,Grocery Store
418,Belrose,-33.730009,151.2191438,Belrose Hotel,-33.73313197248705,151.2194893648144,Pub
419,Belrose,-33.730009,151.2191438,Belrose Bowling Club,-33.734208349804874,151.22355483927518,Sports Bar
420,Belrose,-33.730009,151.2191438,Wyatt Park Tennis Centre,-33.72412389664092,151.2143849544036,Tennis Court
421,Belrose,-33.730009,151.2191438,Wyatt Reserve,-33.7233097637426,151.21451586771286,Playground
422,Belrose,-33.730009,151.2191438,Garigal National Park,-33.72123881970009,151.21421988995039,National Park
423,Belrose,-33.730009,151.2191438,Bambara Oval,-33.73903655616321,151.22358330032645,Park
